Ship overall,Ship rooms,F&B quality overall,F&B service overall,F&B quality main dining,Entertainment,Excursions,drinks offerings,bar service,cabin cleanliness,crew friendliness,Sentiment analysis,Primary issues mentioned,Review
9.0,,9.0,,,,,,,,,,2,"Based on the guest review, here are my scores:

1. Ship Overall: 9/10
The guest mentions that the cruise was ""excellent"" and that they couldn't fault it except for one small issue, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: N/A (no mention)
There is no mention of the guest's room or their experience with the accommodations.

3. F&B Quality Overall: 9/10
The guest mentions that ""All was brilliant"" except for one specific incident, suggesting that the food and beverage quality was generally excellent.

4. F&B Service Overall: 8/10
The guest had a negative interaction with a salesperson in the Ocean's Complex, which brings down their score. However, they also mention that the rest of the cruise was ""excellent as normal"", indicating that the service was mostly good.

5. F&B Quality Main Dining: N/A (no mention)
There is no specific mention of the quality of the main dining experience.

6. Entertainment: N/A (no mention)
The guest does not mention anything about the entertainment options on board.

7. Excursions: N/A (no mention)
The guest does not mention anything about excursions or their experience with shore activities.

8. Primary Issues Mentioned: 2/10
The primary issue mentioned by the guest is the negative interaction with the salesperson in the Ocean's Complex, which is a significant concern. However, they also mention that this was an isolated incident and that the rest of the cruise was excellent.

9. Sentiment Analysis:
The sentiment analysis suggests that the guest had a mostly positive experience on their cruise, but was slightly disappointed by the negative interaction with the salesperson. The overall tone of the review is still positive and appreciative, with the guest expressing gratitude for the ""excellent"" cruise experience."
9.0,9.5,,,,9.0,,,,,,,N/A,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 9/10
The guest mentions that the ship ""did not disappoint"" and exceeded their expectations on every level, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: 9.5/10
The guest praises the cleanliness of their cabin and its accessibility features, such as lifts, which suggests a high level of comfort and convenience in their accommodation.

3. F&B Quality Overall: N/A (not mentioned)
There is no mention of the food quality in the review, so I would rate this attribute as 'n/a'.

4. F&B Service Overall: 10/10
The guest states that there were ""no complaints about any of the foods"" and praises the service as ""excellent throughout the whole 2 weeks"", indicating a perfect score for this attribute.

5. F&B Quality Main Dining: N/A (not mentioned)
Similar to the previous attribute, there is no mention of the quality of main dining in the review, so I would rate this attribute as 'n/a'.

6. Entertainment: 9/10
The guest mentions that the entertainment was ""great"", indicating a high level of satisfaction with the onboard activities.

7. Excursions: N/A (not mentioned)
There is no mention of excursions in the review, so I would rate this attribute as 'n/a'.

8. Primary Issues Mentioned: N/A (no issues mentioned)
The guest does not mention any primary issues or complaints during their stay, so I would rate this attribute as 'n/a'.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with the guest using phrases such as ""did not disappoint"", ""exceeded our expectations"", and ""fabulous"" to describe their experience. The only negative comment is a minor one about having limited walking ability, but it was addressed by the ship's provision of wheelchairs. Overall, the sentiment analysis suggests a score of 9.5/10.

Note: Since some attributes were not mentioned in the review, I had to rate them as 'n/a' or use the available information to make an educated guess about their scores."
9.0,,9.0,,,9.0,,,,,,,N/A,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 9/10
The guest mentions that they ""absolutely love"" the ship and would recommend it to anyone, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: N/A (no mention)
There is no mention of the guest's room or any issues with their accommodation.

3. F&B Quality Overall: 9/10
The guest mentions that the food is ""wonderful"", which suggests a high level of quality and satisfaction with the food overall.

4. F&B Service Overall: 9/10
The guest praises the staff, saying they are ""always smiling"" and work hard, indicating excellent service.

5. F&B Quality Main Dining: N/A (no specific mention)
There is no specific mention of the main dining experience, but the general praise for the food suggests that it was of high quality.

6. Entertainment: 9/10
The guest mentions that the shows are ""amazing"", indicating a high level of satisfaction with the entertainment options on board.

7. Excursions: N/A (no mention)
There is no mention of the guest's experience with excursions, so I would rate this as 'n/a'.

8. Primary Issues Mentioned: N/A (no issues mentioned)
The guest does not mention any primary issues or complaints during their stay.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with words and phrases such as ""absolutely love"", ""would recommend to anyone"", and ""can't wait till the next one"" indicating a high level of enthusiasm and satisfaction. The tone is friendly and enthusiastic, suggesting that the guest had an exceptional experience on board."
9.0,,9.0,,9.0,10.0,,,,,,10.0,N/A,"Based on the guest review, here are my scores:

1. Ship Overall: 9/10
The guest had a very positive experience with the ship, mentioning its cleanliness, modernity, and organization.

2. Ship Rooms: N/A (not mentioned in the review)
Since the guest did not mention anything about their room, I couldn't score this attribute.

3. F&B Quality Overall: 9/10
The guest praised the food on the plane and at sea, stating it was ""amazing"" and had ""so much choice"".

4. F&B Service Overall: N/A (not mentioned in the review)
Similar to ship rooms, the guest did not mention anything about the service.

5. F&B Quality Main Dining: 9/10
The guest specifically mentioned that the food was above 5* and had a lot of choice.

6. Entertainment: 10/10
The guest described the entertainment as ""truly spectacular"" and praised the shows, stating they were excellent.

7. Excursions: N/A (not mentioned in the review)
Since the guest did not mention anything about excursions, I couldn't score this attribute.

8. Primary Issues Mentioned: N/A (the review was very positive and didn't mention any issues)
The guest had a completely stress-free experience and didn't mention any problems or negative aspects.

9. Sentiment Analysis: 10/10
The guest's tone is overwhelmingly positive, using words like ""WOW"", ""fantastic"", and ""loved every minute"". They also explicitly state that they would highly recommend TUI Cruises, indicating a very high level of satisfaction."
8.0,,9.0,,9.0,,,,,,,,2,"Based on the guest review, I would score the following areas:

1. Ship Overall: 8/10
The guest mentions that they ""loved it"" and had a great time, indicating overall satisfaction with their experience.

2. Ship Rooms: N/A (no mention of room quality or any issues with the rooms)

3. F&B Quality Overall: 9/10
The guest mentions that the food was ""great"", which suggests high quality.

4. F&B Service Overall: 10/10
The guest praises the staff as ""amazing"" and states that they are ""so friendly"", indicating excellent service.

5. F&B Quality Main Dining: 9/10 (same score as overall F&B quality, as no specific mention of main dining is made)

6. Entertainment: N/A (no mention of entertainment options or experiences)

7. Excursions: N/A (no mention of excursion experiences or any issues with excursions)

8. Primary Issues Mentioned: 2/10
The guest mentions one primary issue - the ship rocking, but notes that it's not something that can be done anything about.

9. Sentiment Analysis:
The sentiment of this review is overwhelmingly positive, with words like ""loved"", ""great"", and ""amazing"" used to describe the experience. The only negative comment is a minor one, and the guest frames it as an unavoidable aspect of being at sea."
9.0,,8.0,,8.0,9.0,8.0,,,,,4.0,2,"Here are the scores based on the guest review:

1. Ship Overall: 9/10
The guest mentions that the cruise was ""excellent"" overall, indicating a high level of satisfaction with their experience.

2. Ship Rooms: N/A (no mention)
There is no feedback provided about the ship's rooms or amenities.

3. F&B Quality Overall: 8/10
The guest expresses disappointment with the Surf N Turf restaurant, specifically that they don't bring steaks out on a side table before serving. However, this is not enough to detract from their overall positive experience.

4. F&B Service Overall: 9/10
The guest praises the friendliness and hard work of the staff, indicating excellent service.

5. F&B Quality Main Dining: 8/10 (deducted for Surf N Turf issue)
As mentioned earlier, the guest is disappointed with the Surf N Turf restaurant, which brings down their score slightly.

6. Entertainment: 9/10
The guest mentions that they enjoyed a fun quiz event, indicating excellent entertainment options.

7. Excursions: 8/10 (deducted for unfriendly taxi driver)
While the guest enjoys most of the excursions, they mention one negative experience with an unfriendly taxi driver.

8. Primary Issues Mentioned: 2/10
The primary issues mentioned by the guest are:
- Unfriendly taxi driver on a TUI excursion
- Lack of water on the quayside when returning to the ship

9. Sentiment Analysis: 4/5 (positive sentiment with some minor negatives)
The guest's review is overwhelmingly positive, but they do mention a few minor issues that detract from their experience."
6.0,,4.0,,2.0,,,,,,,,,"Based on the guest review, I would score it as follows:

1. Ship Overall: 6/10
The guest mentions that their holiday was ""one off"", implying that there were some positive aspects, but also some negative ones.

2. Ship Rooms: N/A (no mention of room quality or experience)

3. F&B Quality Overall: 4/10
The guest expresses disappointment with the restaurants, specifically waiting for a long time for food and receiving poor service.

4. F&B Service Overall: 5/10
Although the guest mentions that the staff were friendly, they also express frustration with the delays and lack of attention to their table.

5. F&B Quality Main Dining: 2/10
The guest specifically states that the restaurants were ""not very good"" and had long wait times for food.

6. Entertainment: N/A (no mention of entertainment options or experience)

7. Excursions: N/A (no mention of excursion quality or experience)

8. Primary Issues Mentioned: Poor service, long wait times, delayed food arrival

9. Sentiment Analysis:
The guest's sentiment is mostly negative, with frustration and disappointment expressed towards the restaurants and service. However, they do mention some positive aspects, such as the friendly staff at the squid and anchor restaurant and their overall experience at the first port.

Note: The scores are subjective and based on my interpretation of the review."
8.0,,8.0,,,,,,,,,,,"Based on the guest review, I would score the following attributes:

1. Ship Overall: 8/10
The guest mentions that overall service on board was excellent, which suggests a high level of satisfaction with the ship's operations.

2. Ship Rooms: N/A (no mention)
There is no mention of the guest's experience in their room or any issues they encountered while staying there.

3. F&B Quality Overall: 8/10
The guest mentions that the restaurant cabin and bar staff work hard to ensure customer satisfaction, which suggests a high level of quality in the food and beverage offerings.

4. F&B Service Overall: 9/10
The guest praises the service provided by the restaurant cabin and bar staff, indicating excellent service throughout the ship.

5. F&B Quality Main Dining: N/A (no mention)
There is no specific mention of the main dining experience or any issues with food quality in this area.

6. Entertainment: N/A (no mention)
The guest does not mention anything about the entertainment options on board.

7. Excursions: N/A (no mention)
There is no mention of the guest's experience with excursions or any issues they encountered while participating in them.

8. Primary Issues Mentioned: Airport Service Disappointment (score 6/10)
The guest expresses disappointment with the airport service, specifically with regards to not being recognized as a premium traveler and lacking lounge facilities. This is a notable issue that detracted from their overall experience.

9. Sentiment Analysis:
The sentiment of this review is generally positive, with the guest expressing satisfaction with the ship's service and operations. However, there is one significant negative point (airport service disappointment) that brings down the overall score slightly."
8.0,9.0,7.0,,,,9.0,,,,,9.0,2,"Based on the guest review, I would score the following areas:

1. Ship Overall: 8/10
The guest mentions that their overall experience was ""very good"", indicating a high level of satisfaction with their cruise.

2. Ship Rooms: 9/10
The guest praises their deluxe balcony cabin as being ""well equipped and comfortable"".

3. F&B Quality Overall: 7/10
The guest mentions two issues with the food and beverage options, specifically the lack of gluten-free food in the buffet hall and no gluten-free beer available.

4. F&B Service Overall: 8/10
Although not explicitly mentioned, the guest's positive tone suggests that the service was good, although one issue (lack of gluten-free options) detracted from their experience.

5. F&B Quality Main Dining: N/A
The guest does not mention anything specific about the quality of main dining.

6. Entertainment: N/A
The guest does not mention anything about the entertainment on board.

7. Excursions: 9/10
The guest describes the shore excursions as ""wonderful"" and states that they gave them a full flavour of the Caribbean islands visited.

8. Primary Issues Mentioned: 2/10 (lack of gluten-free food in buffet hall, no gluten-free beer available)
These two issues are mentioned as problems encountered by the guest.

9. Sentiment Analysis: 9/10
The guest's tone is overwhelmingly positive, with only minor criticisms mentioned. The sentiment analysis score reflects this positivity."
8.0,,7.0,,,,4.0,,,,,,1,"Based on the guest review, here are the scores:

1. Ship Overall: 8/10
The guest mentions that it was a ""dream holiday"" and had great weather, indicating a positive overall experience.

2. Ship Rooms: N/A (no mention)
There is no feedback provided about the guest's room or any issues they encountered with their accommodation.

3. F&B Quality Overall: 7/10
The guest mentions that the service in all areas was great, but does not provide specific feedback on the quality of food and beverages.

4. F&B Service Overall: 9/10
The guest specifically praises the service in Flutes Bar, mentioning that Paaresh was ""extremely good"" and the housekeeping staff were friendly and efficient.

5. F&B Quality Main Dining: N/A (no mention)
There is no feedback provided about the quality of food in the main dining area.

6. Entertainment: N/A (no mention)
The guest does not provide any feedback or comments about the entertainment options on board.

7. Excursions: 4/10
The guest mentions that they had issues with the excursion information, specifically that it was not reliable and did not provide enough detail. This led to one of the excursions being cancelled due to mobility issues.

8. Primary Issues Mentioned: 1 (Excursion Information)
The guest specifically mentions a primary issue with the excursion information, which affected their experience.

9. Sentiment Analysis:
The sentiment analysis suggests that the guest had an overwhelmingly positive experience, with only one minor negative comment about the excursion information. The use of positive adjectives such as ""dream holiday"", ""great weather"", and ""extremely good"" service suggests a high level of satisfaction."
6.0,,4.0,,,,,,,,,7.0,2,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 6/10
The guest mentions that they wouldn't do this itinerary again due to too many days at sea and poor ports, which suggests some negative aspects of their overall experience.

2. Ship Rooms: N/A (no mention)
There is no mention of the ship's rooms in the review.

3. F&B Quality Overall: 4/10
The guest mentions that the quality of meat in Latitude was very poor, even on dress to impress night, and that the wine in Market Place was undrinkable most days.

4. F&B Service Overall: 9/10
The guest praises the crew and staff as ""absolutely amazing"" and states that nothing was too much trouble for them.

5. F&B Quality Main Dining: N/A (no mention)
There is no specific mention of main dining quality in the review.

6. Entertainment: N/A (no mention)
There is no mention of entertainment in the review.

7. Excursions: N/A (no mention)
There is no mention of excursions in the review.

8. Primary Issues Mentioned: 2/10
The guest mentions two primary issues:
- Too many days at sea and poor ports.
- Poor quality of meat and wine.

9. Sentiment Analysis: 7/10
The sentiment analysis suggests that while the guest had some positive experiences with the crew and staff, their overall experience was marred by negative aspects related to food and drink quality, as well as the itinerary. The tone is generally neutral to slightly negative."
9.0,7.0,,,,,,,,,,9.0,1,"Based on the guest review, here are the scores:

1. Ship Overall: 9/10
The guest mentions that Tui staff always take care of them and that nothing is ever a problem, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: 7/10
The guest had an issue with the engine noise in their room (4109), which was not resolved by the reception team. This suggests that the room may not have been up to par.

3. F&B Quality Overall: N/A
There is no mention of food quality in the review.

4. F&B Service Overall: 10/10
The guest mentions that Tui staff are very friendly and helpful, indicating excellent service.

5. F&B Quality Main Dining: N/A
There is no mention of main dining quality in the review.

6. Entertainment: N/A
There is no mention of entertainment in the review.

7. Excursions: N/A
There is no mention of excursions in the review.

8. Primary Issues Mentioned: 1/10 (Engine noise in room)
The guest mentions a single issue with their room, which was not resolved by the reception team.

9. Sentiment Analysis: 9/10
The overall sentiment of the review is positive, with the guest expressing enthusiasm for future cruises and praising Tui staff for their care and helpfulness. The only negative comment is about the engine noise in their room, but it does not seem to have detracted from their overall experience."
8.0,,7.0,,,,,,,,,9.0,N/A,"Based on the guest review, here are my scores:

1. Ship Overall: 8/10
The guest mentions that they ""Loved the ship"", indicating a positive experience with the vessel itself.

2. Ship Rooms: N/A (no mention of room quality or any issues)
3. F&B Quality Overall: 7/10
While the guest doesn't provide specific details about food quality, their overall statement suggests that it was satisfactory, but not exceptional.

4. F&B Service Overall: 9/10
The guest praises staff as ""friendly and cheerful"", indicating excellent service in the dining areas.

5. F&B Quality Main Dining: N/A (no mention of main dining room experience)
6. Entertainment: N/A (no mention of entertainment options or quality)
7. Excursions: N/A (no mention of excursion experiences or quality)
8. Primary Issues Mentioned: N/A (the review doesn't mention any issues or negative experiences)
9. Sentiment Analysis: 9/10
The guest's tone is overwhelmingly positive, using phrases like ""Great holiday"" and expressing gratitude for the support from staff members. The only reason I wouldn't give it a perfect score is that there are no specific details about what made their experience exceptional."
8.0,,8.0,,,,6.0,,,,,7.0,2,"Based on the guest review, here are my scores:

1. Ship Overall: 8/10
The guest mentions a few negative points (lack of welcome letter for solo travellers and insufficient time at Nelson's Dockyard), but overall seems to have had a positive experience.

2. Ship Rooms: N/A
No specific comments about the room or its quality are mentioned in the review.

3. F&B Quality Overall: 8/10
The guest mentions that the food was not explicitly praised, but also does not mention any significant complaints, suggesting an average to above-average quality.

4. F&B Service Overall: 7/10
The guest mentions a lack of welcome letter for solo travellers, which could be seen as poor service or attention to detail.

5. F&B Quality Main Dining: N/A
No specific comments about the main dining experience are mentioned in the review.

6. Entertainment: N/A
No specific comments about entertainment options are mentioned in the review.

7. Excursions: 6/10
The guest mentions that the Antigua tour was ""okay"", which suggests a mediocre experience, but also notes that time at Nelson's Dockyard was insufficient, implying some disappointment with the excursion.

8. Primary Issues Mentioned: 2/10 (lack of welcome letter for solo travellers and insufficient time at Nelson's Dockyard)
These are the two main issues mentioned by the guest, both of which seem to be related to their experience as a solo traveller.

9. Sentiment Analysis: 7/10
The review is overall positive, but with some minor criticisms (lack of welcome letter and insufficient excursion time). The sentiment is mostly positive, with phrases like ""Overall positive"" and ""created many memories"", indicating that the guest had a good experience despite some issues."
9.0,,8.0,,,9.0,,,,,,10.0,N/A,"Based on the provided guest review, I would rate the attributes as follows:

1. Ship Overall: 9/10
The guest mentions that everything from start to end of their holiday was ""fantastic"", indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: N/A (not mentioned)
Since the guest does not mention anything about their room, I would rate this attribute as 'n/a'.

3. F&B Quality Overall: 8/10
The guest's review is positive, but they do not specifically mention the quality of food and beverages. However, since they did have a ""fantastic"" holiday overall, it's likely that the F&B quality was also good.

4. F&B Service Overall: N/A (not mentioned)
Similar to Ship Rooms, this attribute is not mentioned in the review.

5. F&B Quality Main Dining: N/A (not mentioned)
Again, the guest does not mention anything specific about the main dining experience.

6. Entertainment: 9/10
The guest's use of the phrase ""fantastic"" suggests that they were pleased with the entertainment options on board.

7. Excursions: N/A (not mentioned)
There is no mention of excursions in the review, so I would rate this attribute as 'n/a'.

8. Primary Issues Mentioned: N/A (no issues mentioned)
The guest's review does not mention any primary issues or complaints they had during their holiday.

9. Sentiment Analysis: 10/10
The sentiment of the review is overwhelmingly positive, with the guest using words like ""fantastic"" to describe their experience. This suggests a high level of satisfaction and happiness with their holiday."
9.0,,8.0,,,9.0,,,,,,,N/A,"Based on the provided guest review, here are my scores:

1. Ship Overall: 9/10
The guest mentions that their experience was ""amazing"" and they had a ""wonderful time"", indicating a high level of satisfaction with the overall ship experience.

2. Ship Rooms: N/A (no mention)
There is no feedback provided about the guest's room or accommodation, so I've rated this as 'n/a'.

3. F&B Quality Overall: 8/10
The guest mentions that they had a ""wonderful time"", but does not provide specific details about the food quality.

4. F&B Service Overall: 9/10
The guest praises all staff as ""amazing"", indicating high levels of satisfaction with the service.

5. F&B Quality Main Dining: N/A (no mention)
Similar to Ship Rooms, there is no feedback provided about the main dining experience or food quality, so I've rated this as 'n/a'.

6. Entertainment: 9/10
The guest mentions that the shows were ""great"" and praises the Marella show cast, indicating high levels of satisfaction with the entertainment options.

7. Excursions: N/A (no mention)
There is no feedback provided about the excursions or activities offered by the ship, so I've rated this as 'n/a'.

8. Primary Issues Mentioned: N/A (no issues mentioned)
The guest does not mention any primary issues or complaints during their stay.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with words and phrases such as ""amazing"", ""wonderful time"", and ""all staff were amazing"" indicating high levels of satisfaction and enthusiasm. The only slightly negative comment is about outside entertainers, but this is quickly followed by a positive statement about the Marella show cast, suggesting that it was not a major issue for the guest."
9.0,,8.0,,,,,,,,,9.0,2,"Based on the provided guest review, I would rate the cruise as follows:

1. Ship Overall: 9/10
The guest mentions that the only downside was internet access, which is a common complaint, but overall they seem to have had a very positive experience.

2. Ship Rooms: N/A (no mention)
There is no feedback provided about the rooms or their quality.

3. F&B Quality Overall: 8/10
The guest does not provide specific details about the food quality, but mentions that internet access was an issue, which might imply some technical issues with the ship's systems.

4. F&B Service Overall: 9/10
The guest praises the staff, specifically mentioning Tao and Kade k on deck 5, who provided outstanding service. This suggests excellent service overall.

5. F&B Quality Main Dining: N/A (no mention)
There is no feedback about the quality of main dining.

6. Entertainment: N/A (no mention)
The guest does not provide any comments or ratings regarding entertainment options.

7. Excursions: N/A (no mention)
There is no feedback provided about excursions.

8. Primary Issues Mentioned: 2/10
The only issue mentioned by the guest was internet access, which they found expensive.

9. Sentiment Analysis: 9/10
The overall sentiment of the review is extremely positive, with the guest expressing appreciation for the staff's service and highlighting a few minor issues (internet access)."
9.0,,9.5,,9.5,,,,,,,9.0,,"Here are the scores based on the guest review:

1. Ship Overall: 9/10
The guest had a very positive experience overall, mentioning many aspects that impressed them, such as the staff availability, food quality, and entertainment options.

2. Ship Rooms: N/A (no mention of room quality or any issues with the room)

3. F&B Quality Overall: 9.5/10
The guest raved about the food, saying it was ""amazing"" and that they gained weight during the cruise. They also appreciated the separation of smoking/vaping areas.

4. F&B Service Overall: 9.5/10
The guest praised the staff's friendliness and smiling demeanor, stating that everywhere they looked, there were members of staff available to assist.

5. F&B Quality Main Dining: 9.5/10 (same score as overall F&B quality)
No specific comments on main dining quality, but the guest did mention enjoying the food in general.

6. Entertainment: N/A (no mention of entertainment options or any issues with them)

7. Excursions: N/A (no mention of excursion quality or any issues with them)

8. Primary Issues Mentioned:
- Port at St. Martin lacking wifi and rude bar staff
- Holiday Shop not open on the day of departure

9. Sentiment Analysis: 9/10
The guest had an overwhelmingly positive experience, with only a few minor complaints that did not detract from their overall enjoyment.

Note: The scores are subjective and based on my analysis of the review."
9.0,,9.0,,9.0,,,,,,,,N/A,"Based on the guest review, here are my scores:

1. Ship Overall: 9/10
The guest mentions that they couldn't fault anything about their trip, which suggests a high level of satisfaction with the overall experience.

2. Ship Rooms: N/A (no specific comments about the room or cabin)
However, it's worth noting that the guest does mention that deck 5 at the front was very quiet, which might be an issue for some guests.

3. F&B Quality Overall: 9/10
The guest mentions that the food was ""outstanding"" and loved the sit-down restaurants, indicating a high level of satisfaction with the food quality.

4. F&B Service Overall: 9/10
The guest praises the cabin stewards (Thiha and Kadek) as ""incredible"" and mentions that all staff were so incredible and wanted to please, which suggests excellent service.

5. F&B Quality Main Dining: 9/10
This score is based on the guest's comment about the sit-down restaurants being outstanding.

6. Entertainment: N/A (no specific comments about entertainment)
However, it's worth noting that the guest doesn't mention anything negative about the entertainment, which suggests that it was satisfactory or enjoyable.

7. Excursions: N/A (no specific comments about excursions)
The guest doesn't mention anything about excursions, so I couldn't score this attribute.

8. Primary Issues Mentioned: N/A (the guest mentions no primary issues with their trip)

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with words and phrases such as ""Fantastic trips"", ""Wonderful staff"", ""Great food"", ""Couldn't fault"", and ""Well done"" indicating a high level of satisfaction and enthusiasm.

Note: The only potential issue mentioned in the review is that deck 5 at the front was very quiet, but this is not explicitly stated as a complaint."
10.0,10.0,10.0,,10.0,,,,,,,,N/A,"Based on the guest review, here are my scores:

1. Ship Overall: 10/10
The guest mentions that they cannot fault one thing about their cruise, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: 10/10
The guest praises the cleanliness and friendliness of the room cleaning staff, suggesting that the rooms themselves were also to a high standard.

3. F&B Quality Overall: 10/10
The guest mentions that the food was ""amazing"", indicating a high level of satisfaction with the quality of the food.

4. F&B Service Overall: 10/10
The guest praises the staff, stating that they loved every minute of their holiday and that nothing was too much trouble for them.

5. F&B Quality Main Dining: 10/10 (implied)
While the guest doesn't specifically mention main dining, their overall praise of the food suggests that it was also to a high standard.

6. Entertainment: N/A
The guest review does not mention entertainment at all.

7. Excursions: N/A
The guest review does not mention excursions at all.

8. Primary Issues Mentioned: N/A
There are no primary issues mentioned in the guest review.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with the guest using phrases such as ""Cannot fault one thing"" and ""loved every minute"" to describe their experience. The tone is enthusiastic and grateful, suggesting a high level of satisfaction with all aspects of the cruise."
8.0,9.0,8.5,,8.5,8.0,,,,,,,2,"Based on the guest review, here are my scores:

1. Ship Overall: 8/10
The guest had a positive experience overall, mentioning that all the staff they met were amazing and the ship was clean and tidy.

2. Ship Rooms: 9/10
The guest praised their room for having space, storage, and being clean.

3. F&B Quality Overall: 8.5/10
The guest enjoyed the inclusive package, the choice of drinks and food, but didn't mention anything negative about it.

4. F&B Service Overall: 9/10
The guest complimented the wait staff in the restaurants for being lovely and polite.

5. F&B Quality Main Dining: 8.5/10 (same as above)

6. Entertainment: 8/10
The guest enjoyed the ABBA show, but mentioned that they didn't have enough time or energy to participate in other activities on the ship.

7. Excursions: N/A
This attribute was not mentioned by the guest.

8. Primary Issues Mentioned: 2/10 (the pool area and lack of explanation for WiFi packages were mentioned as issues)

9. Sentiment Analysis:
The sentiment analysis shows that the guest had a very positive experience, with only two minor complaints. The overall tone is friendly and appreciative, with phrases like ""All the staff we met were amazing"" and ""I would definitely do another cruise with TUI"".

Note: The scores are subjective and based on my interpretation of the review."
9.0,,9.0,,,9.0,8.0,,,,,,N/A,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 9/10
The guest mentions that the cruise was ""awesome from start to finish"" and that they had an excellent experience overall.

2. Ship Rooms: N/A (no mention of room quality or any issues with rooms)

3. F&B Quality Overall: 9/10
The guest states that ""all the food was great in every restaurant"", indicating a high level of satisfaction with the food quality.

4. F&B Service Overall: 10/10
The guest praises the crew, specifically mentioning cabin stewards, bar staff, and waiting staff as being excellent.

5. F&B Quality Main Dining: N/A (no specific mention of main dining room quality)

6. Entertainment: 9/10
The guest describes the entertainment as ""amazing"" and professional, and mentions that they enjoyed every show.

7. Excursions: 8/10
While the guest mentions that they visited some amazing islands and went on great excursions, there is no specific mention of any issues or concerns with the excursion experience.

8. Primary Issues Mentioned: N/A (no specific issues were mentioned by the guest)

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with the guest using words such as ""excellent"", ""awesome"", and ""thoroughly enjoyed"" to describe their experience. The only potential area for improvement mentioned is the need for more specific details about room quality (since it was not mentioned at all)."
8.0,,9.0,,9.0,7.0,,,,,,,,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 8/10
The guest mentions that they loved the places they visited and had a fabulous cruise overall, but also mentions a negative aspect (noise on deck 11) which prevents me from giving it a perfect score.

2. Ship Rooms: N/A
There is no mention of the ship's rooms in the review.

3. F&B Quality Overall: 9/10
The guest mentions that the restaurants were ""very good"" and had ""gorgeous"" food, indicating high quality.

4. F&B Service Overall: 9/10
The guest praises the staff as ""fabulous"", indicating excellent service.

5. F&B Quality Main Dining: 9/10
This attribute is not explicitly mentioned in the review, so I would rate it N/A.

6. Entertainment: 7/10
The guest mentions that the entertainment on deck 11 was too noisy for their age group and preferred to go to a quieter area (deck 6), indicating some issues with the entertainment.

7. Excursions: N/A
There is no mention of excursions in the review.

8. Primary Issues Mentioned: Noise on deck 11 during sea days (7/10)
The guest specifically mentions that the noise on deck 11 was a negative aspect, but it's not a major issue for them.

9. Sentiment Analysis:
The overall sentiment of the review is extremely positive, with the guest using words like ""fabulous"", ""loved"", and ""gorgeous"" to describe their experience. The only negative comment is about the noise on deck 11, which is relatively minor compared to the many positive aspects of the cruise."
9.0,,8.0,,,,8.0,,,,,9.0,N/A,"Here are my scores based on the guest review:

1. Ship Overall: 9/10
The guest mentions that the ship is a great size, making it a sociable place to be, which suggests a positive experience.

2. Ship Rooms: N/A (no mention)
There is no feedback provided about the rooms themselves.

3. F&B Quality Overall: 8/10
The guest mentions that the service in all areas and by all of the crew was outstanding, but does not specifically comment on the quality of food.

4. F&B Service Overall: 9/10
Similar to the previous point, the guest praises the service, but does not provide specific feedback about the quality of service.

5. F&B Quality Main Dining: N/A (no mention)
There is no feedback provided about the main dining experience.

6. Entertainment: N/A (no mention)
The guest does not mention anything about the entertainment options on board.

7. Excursions: 8/10
The guest mentions that they booked trips for all but one port, and that all of them were great fun and very informative, which suggests a positive experience with excursions.

8. Primary Issues Mentioned: N/A (no negative comments)
There are no negative comments or issues mentioned in the review.

9. Sentiment Analysis: 9/10
The overall tone of the review is extremely positive, with the guest expressing gratitude and enthusiasm for their cruise experience. The only reason I wouldn't give it a perfect score is that there is no specific feedback about certain aspects of the ship or services."
,,,,,,,,,,,,,
