Ship overall,Ship rooms,F&B quality overall,F&B service overall,F&B quality main dining,Entertainment,Excursions,drinks offerings,bar service,cabin cleanliness,crew friendliness,Sentiment analysis,Primary issues mentioned,Review
9.0,,8.0,10.0,8.0,,,,,,,,2,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 9/10
The guest mentions that they ""could not fault the staff"" and had a ""very pleasant experience"", indicating a high level of satisfaction with their overall experience.

2. Ship Rooms: N/A (no mention)
There is no mention of the guest's room or any issues they encountered while staying in it.

3. F&B Quality Overall: 8/10
The guest mentions that the drinks package including coffee was ""well worth the money"" and that the food in the waitered restaurants was ""fabulous"". However, they also express disappointment with the buffet breakfast and evening meal, which brings down their overall rating.

4. F&B Staff Service Overall: 10/10
The guest explicitly states that they ""could not fault the staff"", indicating a high level of satisfaction with the service they received.

5. F&B Quality Main Dining: 8/10 (based on the waitered restaurants)
As mentioned earlier, the guest praises the food in the waitered restaurants as ""fabulous"".

6. Entertainment: N/A (no mention)
There is no mention of the entertainment options or whether the guest enjoyed them.

7. Excursions: N/A (no mention)
There is no mention of the excursions or whether the guest participated in any.

8. Primary Issues Mentioned: 2/10
The primary issues mentioned by the guest are:
- The heating not working in their room
- Disappointment with the buffet breakfast and evening meal

9. Sentiment Analysis: Positive (9/10)
The overall sentiment of the review is positive, with the guest expressing satisfaction with the staff, food, and overall experience. However, they do mention a few areas for improvement, which brings down their rating slightly."
8.0,,7.0,9.0,,,,,,,,,N/A,"Based on the provided guest review, I would rate the attributes as follows:

1. Ship Overall: 8/10
The guest mentions that the cruise was ""amazing"", indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: N/A (no mention)
There is no information about the guest's room or any issues they encountered while staying in their accommodation.

3. F&B Quality Overall: 7/10
The guest does not provide specific feedback on the food quality, but mentions that all the staff are ""so very friendly and helpful"", which suggests that the service was good, but no details about the food itself are provided.

4. F&B Staff Service Overall: 9/10
The guest explicitly states that all the staff are ""very friendly and helpful"", indicating excellent service from the crew.

5. F&B Quality Main Dining: N/A (no mention)
There is no information about the quality of the main dining experience, such as the food, presentation, or overall dining experience.

6. Entertainment: N/A (no mention)
The guest does not provide any feedback on the entertainment options available on board.

7. Excursions: N/A (no mention)
There is no information about the excursions offered by the cruise line, such as their quality, variety, or value.

8. Primary Issues Mentioned: N/A (no issues mentioned)
The guest does not mention any primary issues or complaints during their stay on board.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with the guest using words like ""amazing"" and ""friendly"" to describe their experience. The tone is enthusiastic and suggests that the guest had a very enjoyable time on board."
9.0,,8.0,,,9.0,,,,,,10.0,N/A,"Based on the guest review, I would rate it as follows:

1. Ship Overall: 9/10
The guest mentions that the cruise ""blew my mind"" and that they are already looking forward to their next cruise on the Marella Discovery 2, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: N/A (not mentioned)
There is no mention of the ship's rooms in the review.

3. F&B Quality Overall: 8/10
The guest uses the phrase ""absolutely brilliant"", which suggests a high level of satisfaction with the food and beverage quality, but does not explicitly state it as a standout aspect of their experience.

4. F&B Staff Service Overall: N/A (not mentioned)
There is no mention of the staff service in the review.

5. F&B Quality Main Dining: N/A (not mentioned)
As above, there is no mention of the main dining experience.

6. Entertainment: 9/10
The guest's use of the phrase ""blew my mind"" suggests that they were impressed and entertained by the cruise's offerings, but does not provide specific details about what they enjoyed.

7. Excursions: N/A (not mentioned)
There is no mention of excursions in the review.

8. Primary Issues Mentioned: N/A (no issues mentioned)
The guest does not mention any negative aspects or primary issues with their experience.

9. Sentiment Analysis: 10/10
The tone of the review is overwhelmingly positive, with the guest using superlatives such as ""absolutely brilliant"" to describe their experience. The sentiment analysis suggests that the guest had an exceptional and memorable cruise experience."
8.0,,9.0,9.0,,9.0,,,,,,,2,"Here are the scores based on the guest review:

1. Ship Overall: 8/10
The guest mentions that they were pleasantly surprised by the ship's attention to detail, which suggests a high level of quality. However, they also mention some minor issues (e.g., having to wait for 45 minutes to get into restaurants), which prevents them from giving a perfect score.

2. Ship Rooms: N/A
The guest review does not mention anything about the rooms or their quality.

3. F&B Quality Overall: 9/10
The guest mentions that they were pleasantly surprised by the attention to detail in the food and beverage service, which suggests a high level of quality. They also appreciate the choice of restaurants included in the package.

4. F&B Staff Service Overall: 9/10
The guest praises the staff for being ""excellent"" and doing ""everything they could"" to make them feel welcome. This suggests a high level of service quality.

5. F&B Quality Main Dining: N/A
The guest review does not specifically mention the quality of main dining, but it can be inferred that it is good based on their overall satisfaction with the food and beverage service.

6. Entertainment: 9/10
The guest mentions that entertainment was ""v good"", which suggests a high level of quality.

7. Excursions: N/A
The guest review does not mention anything about excursions or their quality.

8. Primary Issues Mentioned: 2/10 (minor issues, such as waiting for 45 minutes to get into restaurants)
The guest mentions only two minor issues, which prevents them from giving a lower score.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with the guest using words like ""pleasantly surprised"", ""nice"", and ""excellent"" to describe their experience. The only negative comment is a minor one, and it does not detract from the overall positive tone of the review."
8.0,,7.0,9.0,6.0,,,,,,,,,"Based on the guest review, I would score it as follows:

1. Ship Overall: 8/10
The guest mentions some minor issues with finding a table for breakfast in the islands, but overall they seem to have had a great experience.

2. Ship Rooms: N/A (no mention of room quality or any issues)
3. F&B Quality Overall: 7/10
The guest mentions that the food is good, but not exceptional. They do highlight the steak house as an exception, which suggests some variation in quality.

4. F&B Staff Service Overall: 9/10
The guest praises the service and friendliness of all the staff, indicating a high level of service.

5. F&B Quality Main Dining: 6/10
Similar to the overall food quality score, the guest mentions that the main dining is good but not exceptional.

6. Entertainment: N/A (no mention)
7. Excursions: N/A (no mention)

8. Primary Issues Mentioned: Finding a table for breakfast in the islands (scored as 2/10, as it's a minor issue and not a major complaint)

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with the guest using words like ""fabulous"" to describe their experience. The only negative comment is a minor one about finding a table for breakfast, which doesn't detract from their overall enthusiasm.

Note: I scored the primary issue mentioned as 2/10 because it's a relatively minor complaint that didn't seem to significantly impact the guest's overall experience."
9.0,,9.0,9.0,9.0,10.0,,,,,,,1,"Based on the guest review, I would score the cruise as follows:

1. Ship Overall: 9/10
The guest mentions that the ship was very clean and easy to get around, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: N/A (no mention)
Since there is no mention of the rooms or any issues with them, I would rate this as 'n/a'.

3. F&B Quality Overall: 9/10
The guest mentions that the food was ""absolutely fabulous"" in all venues they ate in, indicating a high level of satisfaction with the quality of the food.

4. F&B Staff Service Overall: 9/10
The guest praises the staff as ""friendly and very helpful"", indicating excellent service.

5. F&B Quality Main Dining: 9/10 (same as overall F&B quality)
Since there is no specific mention of main dining, I would rate this as the same as the overall F&B quality.

6. Entertainment: 10/10
The guest mentions that the entertainment was ""second to none"", indicating an extremely high level of satisfaction with the entertainment options.

7. Excursions: N/A (no mention)
Since there is no mention of excursions or any issues with them, I would rate this as 'n/a'.

8. Primary Issues Mentioned: 1/10
The guest mentions only one disappointment, which was the limited draft beer option. This suggests that there were few if any major issues with the cruise.

9. Sentiment Analysis:
The overall sentiment of the review is extremely positive, with the guest using words like ""Great"", ""Excellent"", and ""Fabulous"" to describe their experience. The only negative comment is a minor one, suggesting that the guest was generally very happy with their cruise."
9.0,,8.0,9.0,,8.0,,,,,,,N/A,"Based on the provided guest review, I would rate the following attributes:

1. Ship Overall: 9/10
The guest mentions that it's a ""very nice"" and ""lovely"" ship, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: N/A (no mention)
Since there is no mention of the rooms, I would rate this attribute as 'n/a'.

3. F&B Quality Overall: 8/10
The guest mentions that it's a ""great choice"" for eating venues, indicating a high level of satisfaction with the food quality overall.

4. F&B Staff Service Overall: 9/10
The guest praises the staff as ""friendly"", indicating excellent service.

5. F&B Quality Main Dining: N/A (no specific mention)
Similar to Ship Rooms, there is no specific mention of the main dining experience, so I would rate this attribute as 'n/a'.

6. Entertainment: 8/10
The guest mentions that the entertainment was ""good"", indicating a high level of satisfaction.

7. Excursions: N/A (no mention)
There is no mention of excursions in the review, so I would rate this attribute as 'n/a'.

8. Primary Issues Mentioned: N/A (no negative comments)
The guest does not mention any primary issues or complaints, so I would rate this attribute as 'n/a'.

9. Sentiment Analysis:
The overall sentiment of the review is extremely positive, with words like ""lovely"", ""very nice"", and ""couldn't fault"" used to describe the experience. The tone is enthusiastic and suggests that the guest had an exceptional cruise experience.

Note: Since some attributes were not mentioned in the review, I was unable to rate them based on specific feedback from the guest."
8.0,,7.0,8.0,6.0,7.0,,,,,,9.0,2,"Based on the guest review, here are the scores:

1. Ship Overall: 8/10
The guest had a wonderful time overall, but didn't mention anything that would bring down their score significantly.

2. Ship Rooms: N/A (no specific comments about the room)
However, it's mentioned that the cabin stewards were friendly and kept the cabin clean, which suggests that the rooms are well-maintained.

3. F&B Quality Overall: 7/10
The guest found the food in the MDR to be adequate, but didn't rave about it. They did mention that the waiting staff provided excellent service.

4. F&B Staff Service Overall: 8/10
The guest praised the waiting staff for their excellent service, which suggests that the F&B staff are friendly and attentive.

5. F&B Quality Main Dining: 6/10
The guest found the food in the MDR to be adequate, but didn't mention anything particularly impressive or disappointing.

6. Entertainment: 7/10
The guest enjoyed the shows, but mentioned that they were a little under rehearsed on one or two occasions.

7. Excursions: N/A (no specific comments about excursions)
However, it's mentioned that the guest was disappointed to miss La Gomera, which suggests that they had some expectations for the excursion program.

8. Primary Issues Mentioned: 2/10
The primary issue mentioned by the guest is that they missed La Gomera due to safety concerns. There are no other specific issues mentioned.

9. Sentiment Analysis: 9/10
The overall sentiment of the review is positive, with the guest expressing delight and enthusiasm for their cruise experience. The only negative comments are minor and don't detract from their overall satisfaction."
9.0,,9.0,9.0,,9.0,,,,,,9.0,N/A,"Based on the guest review, I would rate the following areas as follows:

1. Ship Overall: 9/10
The guest mentions that they wouldn't book with anyone else but TUI for a Marella cruise, indicating high satisfaction with the overall experience.

2. Ship Rooms: N/A (not mentioned)
There is no mention of the ship's rooms in the review.

3. F&B Quality Overall: 9/10
The guest uses phrases like ""fabulous service"", ""food"", and ""everything was amazing"" to describe their dining experience, indicating high satisfaction with the food quality overall.

4. F&B Staff Service Overall: 9/10
Similar to the previous point, the guest praises the staff service, using words like ""service"" and ""staff"" in a positive context.

5. F&B Quality Main Dining: N/A (not mentioned)
There is no specific mention of the main dining experience in the review.

6. Entertainment: 9/10
The guest mentions that they loved the entertainment on their second cruise, indicating high satisfaction with this aspect.

7. Excursions: N/A (not mentioned)
There is no mention of excursions in the review.

8. Primary Issues Mentioned: N/A (no negative comments)
The guest does not mention any primary issues or complaints about their experience.

9. Sentiment Analysis: 9/10
The tone of the review is overwhelmingly positive, with the guest using enthusiastic language to express their satisfaction with their Marella cruise experience. The only reason I wouldn't give it a perfect score is that there are no specific details or examples provided to support the guest's claims."
9.0,9.0,8.5,9.0,,9.0,,,,,,8.5,2,"Based on the guest review, I would rate the following areas as follows:

1. Ship Overall: 9/10
The guest mentions that everything was great and lived up to their expectations, which suggests a high level of satisfaction with the overall experience.

2. Ship Rooms: 9/10
The guest praises the cleanliness of their cabin and the attentiveness of the cabin staff (Dian, Lea, and Gilang), indicating a high standard of accommodation.

3. F&B Quality Overall: 8.5/10
While the guest mentions that everything was great, they do mention one specific issue with the booking fee not being included in the price. However, overall, their comments suggest a positive experience with food and beverage.

4. F&B Staff Service Overall: 9/10
The guest praises the staff in various areas, including restaurants, breakfast service, waiters, and bar staff, indicating excellent service standards.

5. F&B Quality Main Dining: N/A (not mentioned)
This attribute is not mentioned in the review.

6. Entertainment: 9/10
The guest mentions that the entertainment was superb and praises the talent of the team and musicians.

7. Excursions: N/A (not mentioned)
This attribute is not mentioned in the review.

8. Primary Issues Mentioned: 2/10
The primary issue mentioned by the guest is the booking fee not being included in the price, which they consider a minor complaint. The only other issue mentioned is that they felt like they got a ""second class"" feel regarding getting their seats and being separated flying out.

9. Sentiment Analysis: 8.5/10
The overall sentiment of the review is extremely positive, with the guest expressing satisfaction and enthusiasm for their experience on Marella's cruise. The only slightly negative comments are minor and do not detract from the overall positivity of the review."
9.0,10.0,9.0,10.0,9.0,10.0,,,,,,,N/A,"Based on the guest review, I would rate the following attributes as follows:

1. Ship Overall: 9/10
The guest mentions that they thoroughly enjoyed their cruise and will definitely be back, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: 10/10
The guest praises their cabin, stating it was ""brilliant"" and mentions specific details such as the cleanliness and the friendly cabin stewards.

3. F&B Quality Overall: 9/10
The guest mentions that the food was ""excellent"" and they liked the choice of restaurants, indicating a high level of satisfaction with the food quality overall.

4. F&B Staff Service Overall: 10/10
The guest specifically praises their cabin stewards, Dian, Lea, and Gilang, for their friendly service and attention to detail, making them feel special on their birthday.

5. F&B Quality Main Dining: 9/10
While the guest doesn't provide specific details about the main dining experience, they do mention that the food was ""excellent"", which suggests a high level of satisfaction with this aspect of the F&B service.

6. Entertainment: 10/10
The guest mentions that the entertainment was ""brilliant"" and praises the shows in the theatre and the entertainment staff in other lounges and on deck for their hard work.

7. Excursions: N/A
This attribute is not mentioned by the guest, so I would rate it as 'n/a'.

8. Primary Issues Mentioned: N/A
There are no specific issues or complaints mentioned by the guest, so I would rate this attribute as 'n/a'.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with the guest using words such as ""brilliant"", ""excellent"", and ""thoroughly enjoyed"" to describe their experience. The only negative comment is a minor one, mentioning that it's the first time they've done a Marella cruise, but this is quickly followed by a statement expressing their intention to return. Overall, the sentiment analysis would rate this review as 9/10 positive."
9.0,,10.0,9.0,10.0,,,,,,,,N/A,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 9/10
The guest mentions that everything was ""faultless"" and that they had an ""amazing holiday experience"", indicating a high level of satisfaction with the overall ship experience.

2. Ship Rooms: N/A (no mention)
There is no mention of the guest's room or any issues with it, so I would rate this attribute as 'n/a'.

3. F&B Quality Overall: 10/10
The guest raves about the food, stating that each restaurant had an ""amazing selection of meals"" and that everything was cooked and presented to a high standard.

4. F&B Staff Service Overall: 9/10
While not explicitly stated, the guest's praise for specific staff members (Parveen and Marvin) suggests that they received excellent service from the food and beverage team.

5. F&B Quality Main Dining: 10/10
The guest specifically mentions that the main dining experience was ""amazing"" with an ""amazing selection of meals"".

6. Entertainment: N/A (no mention)
There is no mention of the entertainment options or whether they were enjoyable for the guest, so I would rate this attribute as 'n/a'.

7. Excursions: N/A (no mention)
The guest does not mention anything about excursions, so I would rate this attribute as 'n/a'.

8. Primary Issues Mentioned: N/A
There are no mentions of any issues or problems the guest experienced during their stay.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with words and phrases such as ""faultless"", ""amazing holiday experience"", ""WOW"", and ""thank you"" indicating a high level of satisfaction and appreciation for the cruise line's services."
9.0,,,10.0,,,,,,,,,N/A,"Based on the provided guest review, I would rate the following attributes as follows:

1. Ship Overall: 9/10
The guest mentions that they have booked cruises with Tui multiple times, indicating a high level of satisfaction with their overall experience.

2. Ship Rooms: N/A (No specific comments about rooms are mentioned)
However, since the guest mentions ""great cabins"", I would rate this attribute as 8/10 if I had to make an educated guess.

3. F&B Quality Overall: N/A (No specific comments about food quality are mentioned)
However, the guest does mention that they get great value for money, which suggests that their expectations in terms of food quality were met or exceeded.

4. F&B Staff Service Overall: 10/10
The guest explicitly states that they received ""excellent service"" from a ""friendly and polite crew"", indicating extremely high levels of satisfaction with the staff's service.

5. F&B Quality Main Dining: N/A (No specific comments about main dining are mentioned)
Similar to the food quality attribute, there is no specific comment about the quality of main dining.

6. Entertainment: N/A (No specific comments about entertainment are mentioned)
However, since the guest does not mention any negative aspects or complaints about entertainment, I would rate this attribute as 8/10 if I had to make an educated guess.

7. Excursions: N/A (No specific comments about excursions are mentioned)
There is no mention of excursions in the review, so I would rate this attribute as N/A.

8. Primary Issues Mentioned: N/A (No specific issues or complaints are mentioned)
The guest does not mention any negative aspects or issues with their cruise experience.

9. Sentiment Analysis:
The overall sentiment of the review is extremely positive, with words and phrases such as ""great value for money"", ""excellent service"", and ""friendly staff"" used to describe the guest's experience. I would rate the sentiment analysis as 10/10."
9.0,,8.0,9.0,,,,,,,,10.0,N/A,"Based on the provided guest review, I would rate the areas as follows:

1. Ship Overall: 9/10
The guest mentions that they had a ""great"" experience overall, indicating high satisfaction with their cruise.

2. Ship Rooms: N/A (No mention of room quality or any issues)
3. F&B Quality Overall: 8/10
Although the guest doesn't specifically mention food quality, their overall positive review suggests that it was satisfactory.

4. F&B Staff Service Overall: 9/10
The guest praises all the staff onboard as ""fantastic"", indicating excellent service.

5. F&B Quality Main Dining: N/A (No specific mention of main dining quality)
6. Entertainment: N/A (No mention of entertainment options or experiences)
7. Excursions: N/A (No mention of excursion quality or experiences)
8. Primary Issues Mentioned: N/A (No issues mentioned by the guest)
9. Sentiment Analysis: 10/10
The guest's review is extremely positive, with no negative comments or criticisms. The sentiment analysis score reflects this overwhelmingly positive tone.

Note that some areas were rated as 'N/A' because they were not mentioned in the guest review."
8.0,,9.0,9.0,,8.0,2.0,,,,,,1,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 8/10
The guest mentions that the crew is ""always smiling"" and ""helpful"", which suggests a positive experience with the staff. However, they also mention some issues with the shore excursion, which brings down the overall rating.

2. Ship Rooms: N/A (not mentioned in the review)

3. F&B Quality Overall: 9/10
The guest mentions that the food is ""amazing"", which suggests a high level of quality.

4. F&B Staff Service Overall: 9/10
Similar to the previous point, the guest praises the staff for being ""helpful"" and ""smiling"".

5. F&B Quality Main Dining: N/A (not mentioned in the review)

6. Entertainment: 8/10
The guest mentions that the shows are ""fab"", which suggests a positive experience with entertainment.

7. Excursions: 2/10
The guest is extremely disappointed with the excursion, citing issues with the guide and the itinerary, which brings down the rating significantly.

8. Primary Issues Mentioned: 1 (excursion issue)

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly negative towards the shore excursion, but positive towards other aspects of the cruise experience (crew, food, entertainment). The guest's tone is also somewhat bitter and disappointed, which suggests a strong emotional response to the excursion issue.

Note: The ratings are subjective and based on my interpretation of the review."
,,,,,,,,,,,,,
6.0,,,5.0,,,4.0,,,,,2.0,1,"Based on the guest review, I would rate it as follows:

1. Ship Overall: 6/10
The guest mentions a specific incident that occurred during their visit to the cable car market in Morocco, but does not provide any overall positive or negative comments about the ship.

2. Ship Rooms: N/A (no mention of room quality)

3. F&B Quality Overall: N/A (no mention of food quality)

4. F&B Staff Service Overall: 5/10
The guest mentions that they were left waiting at a meeting point for the cable car market, and had to find another group to join in order to get back on the coach. This suggests that the staff may not have been attentive or organized.

5. F&B Quality Main Dining: N/A (no mention of food quality)

6. Entertainment: N/A (no mention of entertainment options)

7. Excursions: 4/10
The guest mentions a specific excursion (cable car market) and expresses frustration with the experience, which suggests that the excursion may not have been well-organized or executed.

8. Primary Issues Mentioned: 1/10
The primary issue mentioned by the guest is the poor organization of the cable car market excursion, specifically the lack of staff presence at the meeting point.

9. Sentiment Analysis: 2/10
The sentiment of the review is negative, with the guest expressing frustration and disappointment with their experience. However, it's worth noting that the review is brief and does not provide a comprehensive overview of the guest's overall experience on the ship."
8.0,5.0,9.0,9.0,8.0,9.0,,,,,,,2,"Based on the guest review, here are my scores:

1. Ship Overall: 8/10
The guest mentions that the ship was ""lovely"", indicating a positive overall impression. However, they also mention some issues with their cabin (tired decor, musty smell, and draws coming apart), which prevents me from giving it a perfect score.

2. Ship Rooms: 5/10
The guest's cabin was described as ""a little tired"" and had some maintenance issues (draws coming apart). While the cleanliness was great, this suggests that the room could benefit from refurbishment or more attention to detail.

3. F&B Quality Overall: 9/10
The guest mentions that they ""really enjoyed the food in all restaurants"", which is a strong positive comment. They also specifically praise Piccadilly's and afternoon tea in Islands, indicating high quality in these areas.

4. F&B Staff Service Overall: 9/10
The guest praises the service provided by Marella, stating that the staff are ""friendly"" and that the entertainment is great. This suggests excellent service from the food and beverage team.

5. F&B Quality Main Dining: 8/10
While the guest doesn't specifically mention main dining, their overall comment about enjoying the food in all restaurants suggests that the quality of main dining was also high.

6. Entertainment: 9/10
The guest mentions that the entertainment is great, which is a strong positive comment.

7. Excursions: N/A
This attribute was not mentioned by the guest.

8. Primary Issues Mentioned: 2/10 (draws coming apart and musty smell in cabin)
These issues were specifically mentioned by the guest as problems with their cabin.

9. Sentiment Analysis:
The overall sentiment of the review is positive, with the guest expressing enthusiasm for the ship, food, service, and entertainment. However, they also mention some negative aspects (cabin issues), which prevents me from giving a perfect score."
9.0,,9.0,9.0,9.0,9.0,,,,,,,6,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 9/10
The guest mentions that everything was ""extremely good"" from friendly staff, food, and entertainment, indicating a high level of satisfaction with their overall cruise experience.

2. Ship Rooms: N/A (not mentioned in the review)
There is no mention of the guest's room or any issues they encountered while staying in their accommodation.

3. F&B Quality Overall: 9/10
The guest mentions that the food was ""excellent"", indicating a high level of satisfaction with the quality of the food and beverages on board.

4. F&B Staff Service Overall: 9/10
The guest praises the friendly staff, indicating a high level of service and hospitality from the crew.

5. F&B Quality Main Dining: 9/10 (same as above)
No specific mention of main dining, but the overall quality of food is mentioned as ""excellent"".

6. Entertainment: 9/10
The guest mentions that the entertainment team was ""very good"" and that there were ""some extremely talented musicians"", indicating a high level of satisfaction with the entertainment options on board.

7. Excursions: N/A (not mentioned in the review)
There is no mention of the guest's experience with excursions or any issues they encountered while participating in them.

8. Primary Issues Mentioned: 6/10
The guest mentions one primary issue - a tour guide who failed to double-check her travelers and left some guests behind. This is rated as a 6, as it was a minor inconvenience but still had an impact on the guest's experience.

9. Sentiment Analysis:
The overall sentiment of the review is extremely positive, with the guest using words like ""extremely enjoyable"", ""excellent"", and ""wonderful"" to describe their experience. The only negative comment is a minor one, and it does not detract from the overall positive tone of the review.

Note: The scores are subjective and based on my analysis of the review. They may vary depending on individual perspectives and expectations."
9.0,10.0,,,,8.0,,,,,,,1,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 9/10
The guest mentions that the ship ""was fab"" and has everything they need, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: 10/10
The guest specifically states that their Grand suite was ""just wonderful"", indicating an extremely positive experience with their room.

3. F&B Quality Overall: N/A (not mentioned)
There is no mention of food quality in the review, so I would rate this attribute as 'n/a'.

4. F&B Staff Service Overall: N/A (not mentioned)
Similarly, there is no mention of staff service in relation to food and beverage, so I would also rate this attribute as 'n/a'.

5. F&B Quality Main Dining: N/A (not mentioned)
As with the previous attributes, there is no mention of main dining quality, so I would rate this attribute as 'n/a'.

6. Entertainment: 8/10
The guest does not specifically mention entertainment, but they do mention that they ""loved the whole cruise"", which suggests a high level of enjoyment overall.

7. Excursions: N/A (not mentioned)
There is no mention of excursions in the review, so I would rate this attribute as 'n/a'.

8. Primary Issues Mentioned: 1/10
The guest mentions one primary issue - bad weather - but notes that it was just a minor inconvenience and did not detract from their overall enjoyment.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with the guest expressing enthusiasm for the cruise and stating that they ""loved the whole cruise"". The only negative comment is a minor one about the weather, which does not seem to have had a significant impact on their experience."
8.0,,7.0,9.0,6.0,,,,,,,8.5,1,"Based on the guest review, I would score the following areas:

1. Ship Overall: 8/10
The guest mentions that the ship was ""spotless"", which suggests high standards of cleanliness and maintenance. However, they also mention a minor issue with slow service in the main restaurant, which prevents me from giving a perfect score.

2. Ship Rooms: N/A (no specific comments about the cabin or room quality)
3. F&B Quality Overall: 7/10
The guest mentions that the food was ""tepid"" at times, which suggests that the quality of the food was not consistently high. However, they also mention that the staff were helpful and accommodating, which suggests that the service was good.

4. F&B Staff Service Overall: 9/10
The guest praises the cabin stewards (Min and Reuben) as ""exceptional"" and mentions that all the staff were ""very helpful and accomodating"". This suggests excellent service from the staff.

5. F&B Quality Main Dining: 6/10
The guest mentions that the food was sometimes slow to arrive and was ""tepid"", which suggests that the quality of the main dining experience was not consistently high.

6. Entertainment: N/A (no specific comments about the entertainment)
7. Excursions: N/A (no specific comments about excursions)
8. Primary Issues Mentioned: 1/10
The guest mentions only one primary issue, which is slow service in the main restaurant and tepid food at times. This is a minor point that did impact their enjoyment.

9. Sentiment Analysis: 8.5/10
The guest's tone is overwhelmingly positive, with phrases such as ""All of the staff were very helpful"" and ""made our cruise a great experience"". The only negative comments are minor and do not detract from the overall sentiment of the review."
8.0,,7.0,9.0,,,,,,,,9.0,N/A,"Based on the provided guest review, I would rate the following areas as follows:

1. Ship Overall: 8/10
The guest mentions that ""Nothing too much trouble overall well done to all"", indicating a generally positive experience with the ship's staff.

2. Ship Rooms: N/A (No specific comments about the rooms are mentioned)

3. F&B Quality Overall: 7/10
Although not explicitly stated, the guest's praise for the quality of service from certain staff members suggests that the food and beverage quality is also good.

4. F&B Staff Service Overall: 9/10
The guest specifically mentions that ""All staff very attentive and very polite"", indicating excellent service from the entire F&B team.

5. F&B Quality Main Dining: N/A (No specific comments about main dining are mentioned)

6. Entertainment: N/A (No specific comments about entertainment are mentioned)

7. Excursions: N/A (No specific comments about excursions are mentioned)

8. Primary Issues Mentioned: N/A (No negative issues or complaints are mentioned)

9. Sentiment Analysis: 9/10
The guest's review is overwhelmingly positive, with no major criticisms or negative comments. The tone is enthusiastic and appreciative, indicating a high level of satisfaction with their cruise experience."
8.0,9.0,8.5,9.0,8.0,9.5,,,,,,9.0,2,"Here are my scores based on the guest review:

1. Ship Overall: 8/10
The guest had a mostly positive experience, mentioning that the itinerary was good and the food and entertainment were excellent. However, they did mention some negative aspects, such as staff shortages in the bars and slow service in the restaurants.

2. Ship Rooms: 9/10
The guest praised their cabin stewards (Risva, Lili, and Eugene) for being ""fabulous"" and working all hours. They also mentioned that their room was immaculate and the towel art was great.

3. F&B Quality Overall: 8.5/10
The guest had a mostly positive experience with the food, mentioning that it was ""Great"" and comparing it to previous cruises as saying it was the best they've ever had on a cruise. However, they did mention some slow service in the restaurants.

4. F&B Staff Service Overall: 9/10
The guest praised many of the staff members for their excellent service, including Jennica, Wardana, Romil, Guru, Praveem, Imam, and Kyaw. They also mentioned that Johnny Reyes was very attentive and managed to keep the teams working hard.

5. F&B Quality Main Dining: 8/10
The guest had a mostly positive experience with the main dining, but did mention some slow service on occasion.

6. Entertainment: 9.5/10
The guest had an exceptional experience with the entertainment, mentioning that it was ""the best we've ever had on a cruise"". They specifically praised Robbie and Junior, the Collective, Euphoria, and BandJam for their performances.

7. Excursions: N/A
This attribute was not mentioned in the review.

8. Primary Issues Mentioned: 2/10 (Staff shortages in bars and slow service in restaurants)
The guest mentioned these as negative aspects of their experience, but did not provide any further details or suggestions for improvement.

9. Sentiment Analysis: 9/10
The overall sentiment of the review is overwhelmingly positive, with the guest expressing gratitude and enthusiasm for many aspects of their cruise experience. The only negative comments were minor and did not detract from their overall enjoyment."
