Ship overall,Ship rooms,F&B quality overall,F&B service overall,F&B quality main dining,Entertainment,Excursions,drinks offerings,bar service,cabin cleanliness,crew friendliness,Sentiment analysis,Primary issues mentioned,Review
8.0,6.0,,,,,,,,,,,,"Here's the analysis of the guest review:

**Ship Overall: 8/10**
The guest praises the staff around the pool, deck, and bars as ""second to none"" and mentions that the cabin stewards are also very attentive. However, they express disappointment with their overall experience due to several issues.

**Ship Rooms: 6/10**
The guest had a noisy cabin (4149) on deck 4, which was a major issue for them. They were moved to a different cabin (4015), but this was not enough to fully resolve the problem. The guest also criticizes the pricing of cabins on deck 4.

**F&B Quality Overall: N/A**
The guest does not mention anything about food quality or service in their review.

**F&B Service Overall: N/A**
Similarly, the guest does not mention anything about food and beverage service in their review.

**F&B Quality Main Dining: N/A**
As mentioned earlier, the guest does not mention anything about food quality in their review.

**Entertainment: N/A**
The guest does not mention anything about entertainment in their review.

**Excursions: N/A**
The guest does not mention anything about excursions in their review.

**Primary Issues Mentioned:**

1. Poor handling of muster point issue (sent to a muster point with no staff present)
2. Difficulty finding staff to help with issues
3. Noise issue in cabin 4149
4. Lack of warning about noise levels in deck 4 cabins
5. Illness during the cruise

**Sentiment Analysis:**
The guest's sentiment is mixed, but overall they seem disappointed and frustrated with their experience. They praise the staff around the pool, deck, and bars, but express disappointment with several issues that impacted their holiday. The guest also mentions that they would not recommend this cruise to others due to these issues.

Note: The scores are subjective and based on my analysis of the review."
6.0,,7.0,,,,,,,,,4.0,,"Based on the guest review, I would rate the following attributes as follows:

1. Ship Overall: 6/10
The guest had a severe illness that lasted for 48 hours, which significantly impacted their experience. However, they did mention that they recommended Marella Cruises to someone else, suggesting that there were some positive aspects of their cruise.

2. Ship Rooms: N/A (no mention of room quality or cleanliness)
3. F&B Quality Overall: 7/10
The guest mentioned that they missed out on food and drink options while feeling ill, but did not provide any specific feedback on the quality of the food.

4. F&B Service Overall: 6/10
The guest reported that their symptoms were not getting better despite attending the medical centre, which suggests a lack of effective service in addressing their health concerns.

5. F&B Quality Main Dining: N/A (no mention of main dining experience)
6. Entertainment: N/A (no mention of entertainment options or quality)

7. Excursions: N/A (no mention of excursion experiences or quality)

8. Primary Issues Mentioned:
- Severe illness (vomiting and diarrhoea) that lasted for 48 hours
- Lack of effective medical care
- Missed ports due to illness

9. Sentiment Analysis: 4/10
The guest's sentiment is primarily negative, expressing frustration and disappointment with their experience due to the severe illness they suffered from. However, they did mention that they recommended Marella Cruises to someone else, which suggests a glimmer of positivity.

Note: The scores are based on the information provided in the review and may not reflect the full range of emotions or experiences of the guest."
8.0,,7.0,,,,,,,,,,4,"Based on the provided guest review, I would rate the attributes as follows:

1. Ship Overall: 8/10
The guest mentions that the ship is ""very welcoming"", which suggests a positive experience. However, they also mention some logistical challenges with port terminals and transportation to city centers, which might detract from their overall satisfaction.

2. Ship Rooms: N/A (no specific comments about room quality or amenities)
3. F&B Quality Overall: 7/10
The guest does not provide any specific feedback on the food quality, but they do mention that there is a lot of walking or taxis into city centers, which might imply some inconvenience with dining options.

4. F&B Service Overall: N/A (no specific comments about service quality)
5. F&B Quality Main Dining: N/A (no specific comments about main dining room quality)
6. Entertainment: N/A (no specific comments about entertainment options or quality)
7. Excursions: N/A (no specific comments about excursion quality or experience)
8. Primary Issues Mentioned: 4/10
The guest mentions some logistical challenges with port terminals and transportation to city centers, which might be a primary issue for some guests.

9. Sentiment Analysis:
The sentiment of the review is generally positive, with the guest using words like ""welcoming"" to describe their experience. However, they also mention some negative aspects, such as the inconvenience of walking or taking taxis into city centers. Overall, the sentiment can be characterized as mixed, with a slight leaning towards positivity.

Note: The scores are subjective and based on my interpretation of the guest review."
8.0,,7.0,,,,,,,,,,0,"Based on the provided guest review, I would rate the attributes as follows:

1. Ship Overall: 8/10
The guest mentions that there is ""little to be faulted"" with the cruise, indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: N/A (no mention)
There is no feedback provided about the ship's rooms or amenities.

3. F&B Quality Overall: 7/10
The guest states that the food was ""good"", but does not provide any further details or comparisons to suggest it was exceptional.

4. F&B Service Overall: 9/10
The guest praises the cabin stewards as ""excellent"", indicating high levels of service and satisfaction with the food and beverage staff.

5. F&B Quality Main Dining: N/A (no mention)
There is no feedback provided about the quality of main dining options.

6. Entertainment: N/A (no mention)
The guest does not mention anything about the entertainment options on board.

7. Excursions: N/A (no mention)
There is no feedback provided about the excursions or activities offered by the cruise line.

8. Primary Issues Mentioned: 0/10
The guest mentions that there were ""very few issues"" with their experience, indicating a low level of dissatisfaction and no major complaints.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with phrases such as ""Very enjoyable cruise"", ""little to be faulted"", and ""Overall very good experience"". The tone is friendly and appreciative, suggesting that the guest had a great time on their cruise."
8.0,,7.0,,,,,,,,,,N/A,"Based on the provided guest review, I've analyzed the scores for each attribute. Here are my ratings:

1. Ship Overall: 8/10
The reviewer mentions a positive experience with the crew members (Munif, Ribat, Kadek), which suggests that the ship's overall atmosphere and service were also good.

2. Ship Rooms: N/A
There is no mention of the guest's room or any issues they encountered while staying in their accommodation.

3. F&B Quality Overall: 7/10
The reviewer does not provide specific feedback on the food quality, but their positive comments about the crew suggest that the overall dining experience was satisfactory.

4. F&B Service Overall: 9/10
The guest praises the friendliness and pleasantness of the crew members (Munif, Ribat, Kadek), indicating excellent service.

5. F&B Quality Main Dining: N/A
There is no mention of the quality of main dining options.

6. Entertainment: N/A
The reviewer does not provide any feedback on the entertainment options or activities available on board.

7. Excursions: N/A
There is no mention of excursions or any experiences related to shore-based activities.

8. Primary Issues Mentioned: N/A
The guest review does not mention any primary issues or concerns they had during their stay.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with the guest expressing gratitude and appreciation for the crew members' friendliness and pleasantness. The tone is warm and appreciative, indicating a high level of satisfaction with their experience on board."
4.0,,5.0,,,,,,,,,,9,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 4/10
The guest mentions several negative aspects of their experience, including seasickness and stomach bugs, noise, and illness in themselves and their niece.

2. Ship Rooms: N/A (no mention)
There is no comment about the condition or quality of the rooms.

3. F&B Quality Overall: 5/10
The guest does not provide a detailed review of the food quality, but mentions that they were unwell on the last day, which suggests that the food may have been a contributing factor to their illness.

4. F&B Service Overall: N/A (no mention)
There is no comment about the service provided by the food and beverage staff.

5. F&B Quality Main Dining: N/A (no mention)
As mentioned earlier, there is no comment about the quality of the main dining options.

6. Entertainment: N/A (no mention)
The guest does not provide any feedback about the entertainment options on board.

7. Excursions: N/A (no mention)
There is no comment about the excursions offered by the cruise line.

8. Primary Issues Mentioned: 9/10
The primary issues mentioned by the guest are seasickness and stomach bugs, noise, and illness in themselves and their niece.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly negative, with the guest expressing disappointment and frustration with their experience on the cruise. The use of strong language, such as ""worst experience I've had"", emphasizes the severity of their dissatisfaction."
,,,,,,,,,,,,,
8.0,,7.0,,,,,,,,,9.0,2,"Based on the provided guest review, I would rate the attributes as follows:

1. Ship Overall: 8/10
The guest mentions that the service and organization were exceptional, which suggests a high level of quality. However, they also mention that the buffet was sometimes hit or miss, which might be seen as a drawback.

2. Ship Rooms: N/A (no mention)
There is no mention of the ship's rooms in the review.

3. F&B Quality Overall: 7/10
The guest mentions that the food was generally of good standard, but also notes that the buffet had some inconsistencies.

4. F&B Service Overall: 9/10
The guest praises the service as exceptional, which suggests a high level of quality.

5. F&B Quality Main Dining: N/A (no mention)
There is no specific mention of the main dining experience in the review.

6. Entertainment: N/A (no mention)
There is no mention of the entertainment options on board.

7. Excursions: N/A (no mention)
There is no mention of excursions or activities offered by the cruise line.

8. Primary Issues Mentioned: 2/10
The guest mentions two potential issues with the buffet, but these are not presented as major problems. The overall tone of the review suggests that these were minor complaints rather than significant issues.

9. Sentiment Analysis: 9/10
The sentiment of the review is overwhelmingly positive, with the guest using phrases like ""exceptional"" and ""great holiday all round"". The only slightly negative comments are about the buffet, but these do not seem to detract from the overall enjoyment of the cruise."
8.0,,7.0,,,,,,,,,9.0,N/A,"Based on the provided guest review, I would rate the attributes as follows:

1. Ship Overall: 8/10
The guest mentions that the ship was ""very clean"", which suggests a high level of maintenance and upkeep. However, they do not mention any exceptional features or amenities.

2. Ship Rooms: N/A (no mention)
There is no feedback provided about the guest's room or accommodations.

3. F&B Quality Overall: 7/10
The guest mentions that they had a ""fantastic time"" with their friend in the Med Bar and Pool Bar, but does not provide specific details about the food quality.

4. F&B Service Overall: 9/10
The guest praises the bartender at the Med Bar as ""very polite young man"", indicating excellent service.

5. F&B Quality Main Dining: N/A (no mention)
There is no feedback provided about the main dining experience.

6. Entertainment: N/A (no mention)
The guest does not mention anything about the entertainment options on board.

7. Excursions: N/A (no mention)
There is no feedback provided about excursions or activities offered by the cruise line.

8. Primary Issues Mentioned: N/A (no negative comments)
The guest only mentions positive experiences and does not report any issues or problems with their stay.

9. Sentiment Analysis: 9/10
The overall tone of the review is extremely positive, with the guest using words like ""fantastic"" to describe their experience. The only reason I wouldn't give it a perfect score is that there is no detailed feedback about specific aspects of the ship or services."
6.0,,5.0,,,,,,,,,4.0,2,"Based on the guest review, here are the scores:

1. Ship Overall: 6/10
The guest mentions that they were disappointed with the standards compared to their previous TUI cruises, which suggests a decline in overall experience.

2. Ship Rooms: N/A (no mention of room quality or any specific issues)
3. F&B Quality Overall: 5/10
The guest expresses disappointment with the availability of premium drinks, specifically Guinness and Baileys, which they paid extra for. However, they do not mention anything positive about the food quality.

4. F&B Service Overall: N/A (no mention of service quality)
5. F&B Quality Main Dining: N/A (no mention of main dining experience)
6. Entertainment: N/A (no mention of entertainment options or quality)
7. Excursions: N/A (no mention of excursion experiences or quality)
8. Primary Issues Mentioned: 2/10
The guest mentions two primary issues:
- The unavailability of premium drinks, specifically Guinness and Baileys.
- The inconsistent serving of these drinks.

9. Sentiment Analysis: 4/10
The sentiment of the review is mostly negative, with the guest expressing disappointment and frustration with certain aspects of their experience. However, they do mention that the cabin staff were ""amazing"", which suggests a positive aspect to their stay."
8.0,,6.0,,6.0,,,,,,,7.0,2,"Based on the guest review, I would score the areas as follows:

1. Ship Overall: 8/10
The guest mentions that the overall experience was ""very good"", indicating a high level of satisfaction with their cruise.

2. Ship Rooms: N/A (no mention)
There is no feedback provided about the guest's room or accommodation.

3. F&B Quality Overall: 6/10
The guest mentions that they found the food options for vegans and dairy intolerance to be ""very poor"", which suggests a lower level of satisfaction with the food quality overall.

4. F&B Service Overall: N/A (no mention)
There is no feedback provided about the service in the dining areas or restaurants.

5. F&B Quality Main Dining: 6/10
As mentioned earlier, the guest found the options for vegans and dairy intolerance to be poor, which affects the overall quality of the main dining experience.

6. Entertainment: N/A (no mention)
There is no feedback provided about the entertainment options on board.

7. Excursions: N/A (no mention)
There is no feedback provided about the excursions or activities offered by the cruise line.

8. Primary Issues Mentioned: 2/10
The guest mentions two primary issues:
- Limited food options for vegans and dairy intolerance.
- Sun beds being saved and people getting off the ship for hours.

These issues are not exhaustive, but they are the only specific problems mentioned in the review.

9. Sentiment Analysis: 7/10
The overall sentiment of the review is positive, with the guest stating that their experience was ""very good"". However, there are some negative comments about the food options and sun beds, which brings down the sentiment analysis score slightly."
8.0,9.0,,,,,,,,,,,0,"Based on the provided guest review, I've analyzed the scores for each area. Please note that some areas may not have direct information from the review, so I'll provide a score based on general expectations and potential issues.

1. Ship Overall: 8/10
The review doesn't mention any major concerns or complaints about the ship's overall experience. However, it's worth noting that the guest only mentions cabin stewards, which is a specific area of service. A higher score might be expected if more aspects of the ship were mentioned.

2. Ship Rooms: 9/10
The review doesn't provide any information about the room itself, but since the guest mentions cabin stewards being ""amazing,"" it's likely that their room was well-maintained and clean. This suggests a high score for this area.

3. F&B Quality Overall: N/A
There is no mention of food quality in the review.

4. F&B Service Overall: 8/10
Similar to the ship overall score, there's no direct information about the service quality in the review. However, the guest does express appreciation for the cabin stewards, which suggests that the service was good.

5. F&B Quality Main Dining: N/A
As mentioned earlier, there is no mention of food quality in the review.

6. Entertainment: N/A
The review doesn't provide any information about the entertainment options on board.

7. Excursions: N/A
There's no mention of excursions or activities offered by the cruise line.

8. Primary Issues Mentioned: 0/10
Since there are no primary issues mentioned in the review, this score is 0.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with a tone of appreciation and gratitude towards the cabin stewards. The use of phrases like ""Big shout out"" and ""amazing"" suggests that the guest had an exceptional experience with these staff members."
7.0,6.0,5.0,,4.0,7.0,,,,,,6.0,,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 7/10
The guest mentions that the cruise was ""overall good"", indicating a positive experience, but also states that it was ""let down"" by some issues, which brings the score down.

2. Ship Rooms: 6/10
The guest mentions that their room was extremely noisy and vibrated heavily with engine noise during arrival into port, which is a significant issue.

3. F&B Quality Overall: 5/10
The guest states that ""Food could be improved"", indicating a negative experience with the food quality.

4. F&B Service Overall: 8/10
The guest mentions that the staff were ""all wonderfully friendly and attentive"", especially with their baby daughter, which suggests excellent service.

5. F&B Quality Main Dining: 4/10
The guest specifically mentions that the white bean and chorizo stew in the tapas restaurant was a letdown, as it was just baked beans with chopped up chorizo.

6. Entertainment: 7/10
The guest mentions that there was ""lots of entertainment around the pool"", but also states that it was very loud and only had a short quiet period each day.

7. Excursions: N/A (not mentioned in the review)
8. Primary Issues Mentioned: Noise in cabin, poor food quality, lack of quiet time at the pool.
9. Sentiment Analysis: 6/10
The guest's sentiment is generally positive, but they also express disappointment and frustration with some aspects of their experience, which brings the score down.

Note that I've rated the ""Excursions"" attribute as N/A since it was not mentioned in the review."
8.0,,,,,,,,,,,,2,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 8/10
The guest mentions that they had a great experience overall, which suggests a positive impression of the ship.

2. Ship Rooms: N/A (no specific comments about room quality or amenities)
3. F&B Quality Overall: N/A (no specific comments about food quality)
4. F&B Service Overall: 9/10
The guest mentions that the cabin stewards were ""outstanding"" and ""couldn't do enough for us"", which suggests excellent service.

5. F&B Quality Main Dining: N/A (no specific comments about main dining room food quality)
6. Entertainment: N/A (no specific comments about entertainment options or quality)
7. Excursions: N/A (no specific comments about excursion experiences or quality)
8. Primary Issues Mentioned: 2/10
The guest mentions one minor issue with access to pool towels on departure day, but it's not a major concern.

9. Sentiment Analysis:
The overall sentiment of the review is positive, with the guest expressing enthusiasm for their experience and mentioning specific examples of excellent service. The only negative comment is a minor complaint about pool towel availability, which does not detract from the overall positivity of the review."
8.0,,7.0,,,6.0,,,,,,8.0,,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 8/10
The guest mentions that they had a ""very enjoyable cruise"" and that the itinerary was good, indicating overall satisfaction with their experience.

2. Ship Rooms: N/A (no mention of room quality or any issues with rooms)

3. F&B Quality Overall: 7/10
The guest mentions that Benny from the sit-down dining restaurant was excellent, but does not provide a comprehensive assessment of the food quality overall.

4. F&B Service Overall: 8/10
The guest praises Benny and Rakesh from the Mediterranean Bar as ""excellent"", indicating good service in these areas.

5. F&B Quality Main Dining: N/A (no mention of main dining room quality)

6. Entertainment: 6/10
The guest mentions that the Broadway shows were not up to par, which suggests a lower rating for entertainment.

7. Excursions: N/A (no mention of excursion quality or any issues with excursions)

8. Primary Issues Mentioned:
- Accessibility on return from cruise
- Quality of Broadway shows
- Booking experience and online information requests

9. Sentiment Analysis: 8/10
The guest's tone is generally positive, but mentions several negative experiences that detract from their overall satisfaction. The sentiment analysis score reflects the balance between positive and negative comments.

Note: The scores are subjective and based on my interpretation of the review."
8.0,,7.0,,,,,,,,,9.0,2,"Based on the provided guest review, I would rate the attributes as follows:

1. Ship Overall: 8/10
The reviewer mentions that staff are ""excellent"" and provide good service, which suggests a high level of quality. However, they also mention that service is inconsistent (""below deck & above""), which might indicate some areas for improvement.

2. Ship Rooms: N/A (no mention)
There is no information about the guest's experience with their room or accommodations.

3. F&B Quality Overall: 7/10
The reviewer does not provide specific feedback on food quality, but mentions that service is excellent, which suggests a positive overall experience.

4. F&B Service Overall: 9/10
The reviewer praises staff for providing ""excellent"" service with a smile, indicating high levels of hospitality and attentiveness.

5. F&B Quality Main Dining: N/A (no mention)
There is no information about the guest's experience with main dining or specific food quality.

6. Entertainment: N/A (no mention)
The reviewer does not provide any feedback on entertainment options or experiences.

7. Excursions: N/A (no mention)
There is no information about the guest's experience with excursions or shore activities.

8. Primary Issues Mentioned: 2/10
The only issue mentioned by the guest is that service is inconsistent (""below deck & above""), which might be a minor complaint but still warrants a score of 2 out of 10.

9. Sentiment Analysis: 9/10
The reviewer's tone is overwhelmingly positive, using words like ""excellent"" and ""with a smile"". The only slightly negative comment is about inconsistent service, but it does not seem to detract from their overall satisfaction."
4.0,3.0,5.0,,5.0,,,,,,,,6,"Based on the guest review, I would score it as follows:

1. Ship Overall: 4/10
The guest mentions several negative aspects of their experience, including unavailability of staff, overpricing, small cabin size, uncomfortable bed, and poor food quality.

2. Ship Rooms: 3/10
The guest specifically mentions that the balcony cabin was ""small for 3 people"" and that the bed was ""very uncomfortable"", indicating a subpar room experience.

3. F&B Quality Overall: 5/10
The guest describes the food as ""average"" and ""repetitive"", suggesting that the quality of the food was not exceptional.

4. F&B Service Overall: N/A (not mentioned)
There is no mention of the service in the review, so I would rate it as 'n/a'.

5. F&B Quality Main Dining: 5/10
Similar to the overall F&B quality score, the guest describes the main dining experience as ""average"" and ""repetitive"".

6. Entertainment: N/A (not mentioned)
There is no mention of the entertainment in the review, so I would rate it as 'n/a'.

7. Excursions: N/A (not mentioned)
There is no mention of excursions in the review, so I would rate it as 'n/a'.

8. Primary Issues Mentioned: 6/10
The guest mentions several primary issues, including unavailability of staff, overpricing, small cabin size, uncomfortable bed, and poor food quality.

9. Sentiment Analysis:
The sentiment analysis suggests that the guest was mostly negative about their experience, with a score of -4 out of 10 (where 0 is neutral and 10 is extremely positive). The guest mentions several complaints, but also uses phrases like ""Staff was lovely"" to indicate some positive interactions.

Note: The scores are subjective and based on my interpretation of the review."
9.0,,6.0,,6.0,9.0,,,,,,,2,"Based on the guest review, I've scored each area as follows:

1. Ship Overall: 9/10
The guest mentions that the ship itself was ""amazing"", indicating a high level of satisfaction with the overall experience.

2. Ship Rooms: N/A (no mention)
There is no feedback provided about the guest's room or accommodations.

3. F&B Quality Overall: 6/10
Although the guest mentions that the food was not up to par, they also state that it ""couldn't have been better"" for their overall experience on board. This suggests a mixed assessment of the food quality.

4. F&B Service Overall: N/A (no mention)
There is no feedback provided about the service in the dining areas or restaurants.

5. F&B Quality Main Dining: 6/10
As mentioned earlier, the guest expresses disappointment with the cuts of meat used and the lack of variety for breakfast and lunch.

6. Entertainment: 9/10
The guest states that the entertainment was ""amazing"", indicating a high level of satisfaction with this aspect of their experience.

7. Excursions: N/A (no mention)
There is no feedback provided about excursions or activities offered by the cruise line.

8. Primary Issues Mentioned: 2/10
The primary issue mentioned by the guest is the food quality, specifically the cuts of meat used and the lack of variety for breakfast and lunch.

9. Sentiment Analysis:
The sentiment analysis suggests that the guest had a mostly positive experience on board, with only minor complaints about the food. The use of phrases like ""it couldn't have been better"" and ""would 100% recommend"" indicates a strong overall satisfaction with their experience."
8.0,9.0,8.5,,9.0,7.0,,,,,,8.0,,"Here are the scores based on the guest review:

1. Ship Overall: 8/10
The guest mentions that they liked the ship, but there is no specific reason given why it's not a perfect score.

2. Ship Rooms: 9/10
The guest praises their cabin as ""great"", indicating a high level of satisfaction with their accommodation.

3. F&B Quality Overall: 8.5/10
The guest mentions that the food, wine, and service in the main dining room were excellent, but there is no mention of other areas of the F&B experience.

4. F&B Service Overall: 9/10
The guest praises all the staff on board as ""excellent"" and mentions that they couldn't have been more helpful.

5. F&B Quality Main Dining: 9/10
As mentioned earlier, the guest praises the food, wine, and service in the main dining room.

6. Entertainment: 7/10
The guest mentions that they enjoyed the shows, but also mentions that the pool area was too noisy with loud entertainment, which is a negative aspect.

7. Excursions: N/A
There is no mention of excursions in the review.

8. Primary Issues Mentioned:
- Cabin temperature issue (resolved quickly)
- Arrival at Gran Canaria being chaotic
- Dress to Impress Night being on the wrong night
- Pool area noise
- No trips offered in Gran Canaria on the last day
- Threadbare and stained towels

9. Sentiment Analysis: 8/10
The overall sentiment of the review is positive, with the guest expressing satisfaction with their experience on the ship and in the main dining room. However, there are some negative comments about specific aspects of the cruise, such as the arrival at Gran Canaria and the pool area noise."
8.0,6.0,,,,,,,,,,,1,"Based on the provided guest review, I would rate the following areas as follows:

1. Ship Overall: 8/10
The guest mentions that their experience was ""overall excellent"", indicating a high level of satisfaction with the cruise. However, they also mention a specific issue with engine noise, which brings down the score.

2. Ship Rooms: 6/10
The guest describes their room as ""noisy"", which is a significant concern for any traveler. The fact that it's located on deck 4 aft suggests that it may be prone to engine noise or other external disturbances.

3. F&B Quality Overall: N/A (not mentioned)
There is no mention of the food and beverage quality in the guest review, so I would rate this area as ""n/a"".

4. F&B Service Overall: 9/10
The guest mentions that they received ""very good service"", which suggests a high level of satisfaction with the food and beverage service.

5. F&B Quality Main Dining: N/A (not mentioned)
Similar to the previous point, there is no mention of the quality of main dining in the guest review, so I would rate this area as ""n/a"".

6. Entertainment: N/A (not mentioned)
There is no mention of the entertainment options on board in the guest review, so I would rate this area as ""n/a"".

7. Excursions: N/A (not mentioned)
The guest does not mention anything about excursions or activities offered by the cruise line, so I would rate this area as ""n/a"".

8. Primary Issues Mentioned: 1/10
The primary issue mentioned by the guest is engine noise, which they describe as ""noisy"". This is a significant concern for any traveler.

9. Sentiment Analysis:
The sentiment of the review is generally positive, with the guest describing their experience as ""overall excellent"" and mentioning that it was only ""spoilt"" by one issue. However, the tone is also somewhat frustrated, particularly when discussing the noise in their room. Overall, I would rate the sentiment analysis as 7/10."
8.0,,8.0,,,8.0,6.0,,,,,9.0,1,"Based on the guest review, here are my scores:

1. Ship Overall: 8/10
The guest mentions that they enjoyed their cruise and found value for money in terms of food and entertainment. However, they also mention an issue with excursion availability, which slightly detracts from their overall experience.

2. Ship Rooms: N/A (no mention)
There is no mention of the guest's room or accommodation experience in the review.

3. F&B Quality Overall: 8/10
The guest mentions that the food was ""value for money"", suggesting that they were satisfied with the quality and value of the dining options on board.

4. F&B Service Overall: 9/10
The guest praises the staff as being ""very polite, professional and friendly"", indicating excellent service standards.

5. F&B Quality Main Dining: N/A (no mention)
There is no specific mention of the main dining experience in the review.

6. Entertainment: 8/10
The guest mentions that the food and entertainment were value for money, suggesting that they enjoyed the onboard activities and shows.

7. Excursions: 6/10
The guest mentions an issue with excursion availability, stating that some excursions they wanted to do were already sold out despite booking early. This suggests a minor flaw in the excursion planning process.

8. Primary Issues Mentioned: 1 (excursion availability)
This is the only specific issue mentioned by the guest in their review.

9. Sentiment Analysis: 9/10
The overall tone of the review is positive, with the guest expressing enthusiasm for their cruise experience and mentioning that they will be booking another cruise. The only negative comment is a minor one about excursion availability, which does not seem to have significantly impacted their overall enjoyment of the trip."
8.0,7.5,8.5,,,,9.0,,,,,,,"Based on the guest review, I would rate the following attributes:

1. Ship Overall: 8/10
The guest mentions that everything looked good on boarding, which suggests a positive first impression. However, they also mention some minor issues with the cabin (no fridge) and the removal of towels from sunbeds.

2. Ship Rooms: 7.5/10
The guest praises the cabin as ""well appointed"", but notes that not having a fridge is disappointing.

3. F&B Quality Overall: 8.5/10
The guest mentions that there was a good selection of food and drink, which suggests high quality. However, they do mention that the staff were friendly and willing to help, which could be seen as a separate attribute.

4. F&B Service Overall: 9/10
The guest praises the staff for their friendliness and willingness to help, suggesting excellent service.

5. F&B Quality Main Dining: N/A (not mentioned)
6. Entertainment: N/A (not mentioned)

7. Excursions: 9/10
The guest mentions that the excursions were well-organized and interesting, which suggests high quality.

8. Primary Issues Mentioned: 
- No fridge in cabin
- Removal of towels from sunbeds

These issues are relatively minor and do not seem to have significantly impacted the guest's overall experience.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive. The guest uses phrases such as ""friendly and informative guides"", ""reliable coach drivers"", and ""second to none for friendliness and willingness to help"" to describe their experiences. The only negative comments are minor and do not seem to detract from the overall positive tone of the review."
,,,,,,,,,,,,,
8.0,,6.0,,,,,,,,,,2,"Based on the guest review, here are my scores:

1. Ship Overall: 8/10
The guest mentions that they were impressed with the friendliness and engagement of service staff, which suggests a high level of service quality. However, they also mention that the quality of food has reduced since their last stay, which is a negative point.

2. Ship Rooms: N/A (no mention)
There is no mention of the guest's experience with their room or any issues they encountered.

3. F&B Quality Overall: 6/10
The guest mentions that the quality of food has reduced since their last stay, but this is not a major complaint. They do not provide enough information to rate the overall quality of food.

4. F&B Service Overall: 9/10
The guest is extremely positive about the service staff, particularly in the main restaurant and room service team with children. This suggests excellent service quality.

5. F&B Quality Main Dining: N/A (no specific mention)
There is no specific mention of the quality of food in the main dining area.

6. Entertainment: N/A (no mention)
There is no mention of the guest's experience with entertainment on board.

7. Excursions: N/A (no mention)
There is no mention of the guest's experience with excursions.

8. Primary Issues Mentioned: 2/10
The primary issue mentioned by the guest is that the quality of food has reduced since their last stay, but this is not a major complaint and does not seem to have significantly impacted their overall experience.

9. Sentiment Analysis:
The sentiment analysis suggests that the guest had an overwhelmingly positive experience, with praise for the friendliness and engagement of service staff. However, there is also a mention of disappointment with the quality of food, which slightly dampens the overall sentiment. Overall, the sentiment is still very positive, but not entirely glowing."
8.0,,9.0,,,,,,,,,,2,"Based on the guest review, here are the scores:

1. Ship Overall: 8/10
The guest mentions that the ship was well-maintained, which is a positive aspect.

2. Ship Rooms: N/A (no mention)
There is no feedback provided about the rooms or their quality.

3. F&B Quality Overall: 9/10
The guest describes the food as ""spectacular"", indicating high-quality dining experiences.

4. F&B Service Overall: 8/10
While the guest praises the staff, they also mention that some staff were prioritizing cleaning over other tasks during an outbreak, which might indicate a lack of attention to service in certain situations.

5. F&B Quality Main Dining: N/A (no specific mention)
There is no feedback provided about the quality of main dining specifically.

6. Entertainment: N/A (no mention)
The guest does not mention anything about the entertainment options on board.

7. Excursions: N/A (no mention)
There is no feedback provided about the excursions or their quality.

8. Primary Issues Mentioned: 2/10
The primary issue mentioned by the guest is the outbreak of D&V and the subsequent prioritization of cleaning over other tasks, which caused inconvenience. However, they also mention a separate issue with the booking experience and the impact on their drinks package.

9. Sentiment Analysis:
The sentiment analysis suggests that the guest had mostly positive experiences on board, praising the food quality, staff, and ship maintenance. However, they also expressed frustration with the booking process and the lack of communication about changes to their drinks package. The overall sentiment is mixed, but leaning towards being slightly negative due to these issues.

Note: The scores are subjective and based on my interpretation of the guest review."
9.0,,8.0,,,,,,,,,,N/A,"Based on the provided guest review, I've analyzed the scores for each attribute:

1. Ship Overall: 9/10
The guest mentions having ""two weeks of total relaxation and enjoyment"", indicating a high level of satisfaction with their overall experience.

2. Ship Rooms: N/A (not mentioned)
Since the guest doesn't mention anything about their room, I've rated it as 'n/a'.

3. F&B Quality Overall: 8/10
The guest mentions that they ""could not fault the service"", but doesn't specifically mention the quality of food.

4. F&B Service Overall: 9/10
Similar to the previous point, the guest praises the staff's helpfulness and friendliness, indicating high-quality service.

5. F&B Quality Main Dining: N/A (not mentioned)
The guest doesn't provide any feedback on the main dining experience.

6. Entertainment: N/A (not mentioned)
There is no mention of the entertainment options or quality in the review.

7. Excursions: N/A (not mentioned)
The guest doesn't mention anything about excursions, so I've rated it as 'n/a'.

8. Primary Issues Mentioned: N/A (no issues mentioned)
The guest mentions having a ""brilliant time"" and praises the staff, indicating no primary issues.

9. Sentiment Analysis:
The sentiment of the review is overwhelmingly positive, with words like ""relaxation"", ""enjoyment"", ""brilliant"", and ""helpful"" used to describe their experience. The tone is friendly and enthusiastic, suggesting that the guest had an exceptional cruise experience."
